model,relation,object,has_prompt_tuning,spearman
oscar-base,shape,faucet,True,0.49811675413689877
oscar-base,shape,knee,True,0.49811675413689877
oscar-base,shape,front headlight,True,0.49811675413689877
oscar-base,shape,card,True,0.4075500715665536
oscar-base,shape,spoon,True,0.49811675413689877
oscar-base,shape,stem,True,0.49811675413689877
oscar-base,shape,mousepad,True,0.6744532734334623
oscar-base,shape,bus,True,0.6633052854428266
oscar-base,shape,banana,True,0.49811675413689877
oscar-base,shape,container,True,0.6384769340819788
oscar-base,shape,cd,True,0.49811675413689877
oscar-base,shape,pizza,True,0.6385666970132905
oscar-base,shape,green ball,True,0.49811675413689877
oscar-base,shape,line,True,0.49811675413689877
oscar-base,shape,sunglass,True,0.5139594943262891
oscar-base,shape,stove,True,0.6716604942594675
oscar-base,shape,exercise ball,True,0.49811675413689877
oscar-base,shape,white plate,True,0.7423859362490841
oscar-base,shape,gauge,True,0.49811675413689877
oscar-base,shape,train,True,0.6744532734334623
oscar-base,shape,item,True,0.49811675413689877
oscar-base,shape,vase,True,0.7804570099028832
oscar-base,shape,pupil,True,0.4075500715665536
oscar-base,shape,apple,True,0.49811675413689877
oscar-base,shape,keyhole,True,0.49811675413689877
oscar-base,shape,floor,True,0.18394180184548972
oscar-base,shape,sprinkle,True,0.31698338899620837
oscar-base,shape,tail,True,0.49811675413689877
oscar-base,shape,indentation,True,0.5908433635036943
oscar-base,shape,corner,True,0.6633052854428266
oscar-base,shape,knot,True,0.49811675413689877
oscar-base,shape,luggage,True,0.49811675413689877
oscar-base,shape,piece,True,0.7328681678356344
oscar-base,shape,tablecloth,True,0.49811675413689877
oscar-base,shape,block,True,0.38071073653799187
oscar-base,shape,meat,True,0.6744532734334623
oscar-base,shape,soap,True,0.4075500715665536
oscar-base,shape,sculpture,True,0.49811675413689877
oscar-base,shape,metal,True,0.49811675413689877
oscar-base,shape,cheese pizza,True,0.49811675413689877
oscar-base,shape,step,True,0.49811675413689877
oscar-base,shape,magnet,True,0.5901016416338875
oscar-base,shape,blanket,True,0.49811675413689877
oscar-base,shape,hamburger,True,0.49811675413689877
oscar-base,shape,drawer pull,True,0.49811675413689877
oscar-base,shape,grill,True,0.49811675413689877
oscar-base,shape,reflector,True,0.6633052854428266
oscar-base,shape,topping,True,0.49811675413689877
oscar-base,shape,front light,True,0.49811675413689877
oscar-base,shape,connector,True,0.49811675413689877
oscar-base,shape,garbage can,True,0.49811675413689877
oscar-base,shape,placard,True,0.4075500715665536
oscar-base,shape,switch,True,0.4075500715665536
oscar-base,shape,hanger,True,0.49811675413689877
oscar-base,shape,foot,True,0.49811675413689877
oscar-base,shape,toe,True,0.49811675413689877
oscar-base,shape,cap,True,0.49811675413689877
oscar-base,shape,utensil,True,0.49811675413689877
oscar-base,shape,onion,True,0.49811675413689877
oscar-base,shape,table.,True,0.49811675413689877
oscar-base,shape,egg,True,0.5373283954075739
oscar-base,shape,chocolate piece,True,0.49811675413689877
oscar-base,shape,flower bed,True,0.49811675413689877
oscar-base,shape,melon,True,0.49811675413689877
oscar-base,shape,pitcher's mound,True,0.49811675413689877
oscar-base,shape,gas cap,True,0.49811675413689877
oscar-base,shape,plum,True,0.49811675413689877
oscar-base,shape,bear,True,0.49811675413689877
oscar-base,shape,sail,True,0.4075500715665536
oscar-base,shape,meter,True,0.4075500715665536
oscar-base,shape,meatball,True,0.49811675413689877
oscar-base,shape,candy,True,0.49811675413689877
oscar-base,shape,port,True,0.49811675413689877
oscar-base,shape,kitchen table,True,0.49811675413689877
oscar-base,shape,tomatoe,True,0.49811675413689877
oscar-base,shape,left wheel,True,0.49811675413689877
oscar-base,shape,parking meter,True,0.49811675413689877
oscar-base,shape,detail,True,0.4075500715665536
oscar-base,shape,ceramic tile,True,0.49811675413689877
oscar-base,shape,toast,True,0.31698338899620837
oscar-base,shape,pepper,True,0.49811675413689877
oscar-base,shape,canvas,True,0.49811675413689877
oscar-base,shape,cardboard sign,True,0.49811675413689877
oscar-base,shape,white frisbee,True,0.49811675413689877
oscar-base,shape,cooler,True,0.49811675413689877
oscar-base,shape,lighting,True,0.49811675413689877
oscar-base,shape,right ear,True,0.49811675413689877
oscar-base,shape,graphic,True,0.49811675413689877
oscar-base,shape,cracker w/cheese,True,0.49811675413689877
oscar-base,shape,copyright symbol,True,0.49811675413689877
oscar-base,shape,touchpad,True,0.4075500715665536
oscar-base,shape,hay,True,0.4075500715665536
oscar-base,shape,cherry tomato,True,0.49811675413689877
oscar-base,shape,light globe,True,0.49811675413689877
oscar-base,shape,cord,True,0.49811675413689877
oscar-base,shape,knife,True,0.49811675413689877
oscar-base,shape,towel ring,True,0.49811675413689877
oscar-base,shape,metal armrest,True,0.49811675413689877
oscar-base,shape,necktie,True,0.13585002385551787
oscar-base,color,jacket,True,0.8951048951048951
oscar-base,color,van,True,0.8546422913727825
oscar-base,color,street light,True,0.8360113420519601
oscar-base,color,pole,True,0.8811188811188813
oscar-base,color,cabinet,True,0.9071817764981585
oscar-base,color,curtain,True,0.8601398601398602
oscar-base,color,drape,True,0.8557794987848031
oscar-base,color,picture,True,0.9772344233319931
oscar-base,color,apple,True,0.8846388162506855
oscar-base,color,counter,True,0.8896686147896998
oscar-base,color,writing,True,0.952715996940151
oscar-base,color,headphone,True,0.8187896799433646
oscar-base,color,cup,True,0.9860139860139862
oscar-base,color,stapler,True,0.3763368901429502
oscar-base,color,charger,True,0.6504436355879909
oscar-base,color,coat,True,0.8321678321678322
oscar-base,color,computer keyboard,True,0.7526737802859004
oscar-base,color,water bottle,True,0.8577796647025725
oscar-base,color,sticker,True,0.8671328671328673
oscar-base,color,thing,True,0.6960496752941226
oscar-base,color,speaker,True,0.8421836707988893
oscar-base,color,fire alarm,True,0.5913123959890827
oscar-base,color,scarf,True,0.7740817475138726
oscar-base,color,trouser,True,0.8211127646274539
oscar-base,color,banner,True,0.8881118881118882
oscar-base,color,lighting,True,0.3886501653787775
oscar-base,color,pine tree,True,0.4803844614152615
oscar-base,color,vehicle,True,0.9702291586486096
oscar-base,color,blouse,True,0.7810870121972561
oscar-base,color,water,True,0.9017599369819174
oscar-base,color,oven,True,0.8967696494617803
oscar-base,color,dishwasher,True,0.8320918999730095
oscar-base,color,liquid,True,0.7789521634629794
oscar-base,color,painting,True,0.9507278005253984
oscar-base,color,kettle,True,0.8696330643554399
oscar-base,color,fridge,True,0.8811736555580971
oscar-base,color,mixer,True,0.8383300082886231
oscar-base,color,kitchen drawer,True,0.4803844614152615
oscar-base,color,leg,True,0.7902097902097903
oscar-base,color,stand,True,0.8260220258923995
oscar-base,color,traffic light,True,0.9281456432794077
oscar-base,color,taxi cab,True,0.5913123959890827
oscar-base,color,purse,True,0.8881118881118882
oscar-base,color,sunglass,True,0.9017599369819174
oscar-base,color,cloud,True,0.8807071758072424
oscar-base,color,phone,True,0.9071817764981585
oscar-base,color,circle,True,0.8881118881118882
oscar-base,color,word,True,0.9702291586486096
oscar-base,color,hinge,True,0.6160417591954839
oscar-base,color,counter top,True,0.8193785757076022
oscar-base,color,tray,True,0.965034965034965
oscar-base,color,desktop,True,0.8404128189727395
oscar-base,color,panel,True,0.6561443899440411
oscar-base,color,rack,True,0.928607732055311
oscar-base,color,dial,True,0.8383300082886231
oscar-base,color,candle,True,0.8161133356141735
oscar-base,color,lamp base,True,0.5385932088581319
oscar-base,color,bookcase,True,0.7618527288259722
oscar-base,color,mattress,True,0.4796415470308043
oscar-base,color,ottoman,True,0.9274674140883896
oscar-base,color,piano,True,0.7618527288259722
oscar-base,color,flame,True,0.7330117134731072
oscar-base,color,house,True,0.886165982448008
oscar-base,color,dirt,True,0.8788501706079498
oscar-base,color,adapter,True,0.4803844614152615
oscar-base,color,trophy,True,0.499927752972588
oscar-base,color,basket,True,0.8181818181818183
oscar-base,color,countertop,True,0.9208945054412874
oscar-base,color,foam,True,0.4803844614152615
oscar-base,color,sand,True,0.9426479189556485
oscar-base,color,marking,True,0.9084732316131584
oscar-base,color,mulch,True,0.6504436355879909
oscar-base,color,robe,True,0.508536444331268
oscar-base,color,rim,True,0.8631632081616798
oscar-base,color,overall,True,0.5922530406815149
oscar-base,color,electrical cord,True,0.6504436355879909
oscar-base,color,fan,True,0.7664370696706968
oscar-base,color,closet,True,0.639692501115462
oscar-base,color,bikini top,True,0.34403630312092076
oscar-base,color,lounge chair,True,0.6122469810096712
oscar-base,color,coaster,True,0.8343856738470479
oscar-base,color,stage,True,0.46229878231873733
oscar-base,color,ladder,True,0.8070225116958795
oscar-base,color,roadway,True,0.5913123959890827
oscar-base,color,motorcycle,True,0.8951048951048951
oscar-base,color,lawn,True,0.6504436355879909
oscar-base,color,cover,True,0.8671328671328673
oscar-base,color,garage,True,0.5570066518960166
oscar-base,color,detail,True,0.6291078702182947
oscar-base,color,shopping bag,True,0.862508464813765
oscar-base,color,camera,True,0.9368150178249588
oscar-base,color,collar,True,0.7880922768806397
oscar-base,color,wagon,True,0.8696330643554399
oscar-base,color,radiator,True,0.5800234556933728
oscar-base,color,shutter,True,0.8773876784125652
oscar-base,color,cone,True,0.8756580854229329
oscar-base,color,binder,True,0.44129497928399186
oscar-base,color,crib,True,0.4803844614152615
oscar-base,color,yard,True,0.4803844614152615
oscar-base,color,petal,True,0.8873459471570384
oscar-base,color,body of water,True,0.4803844614152615
oscar-base,color,cane,True,0.5690948094844612
oscar-base,color,steering wheel,True,0.5866247894809716
oscar-base,color,weed,True,0.8320918999730095
oscar-base,color,china,True,0.4803844614152615
oscar-base,color,design,True,0.8321678321678322
oscar-base,color,stovetop,True,0.6504436355879909
oscar-base,color,drawer pull,True,0.4730499167912661
oscar-base,color,snow,True,0.8244829851929205
oscar-base,color,home,True,0.6947967364774628
oscar-base,color,hoodie,True,0.9492133645984593
oscar-base,color,meter,True,0.6976193428670917
oscar-base,color,sandal,True,0.833626497322632
oscar-base,color,carpeting,True,0.7564057043286321
oscar-base,color,concrete,True,0.8967696494617803
oscar-base,color,streetlight,True,0.7664370696706968
oscar-base,color,mat,True,0.9001765118147749
oscar-base,color,piece,True,0.9538876728999008
oscar-base,color,seaweed,True,0.6504436355879909
oscar-base,color,tarp,True,0.9718550849815182
oscar-base,color,teddy bear,True,0.7600712181471058
oscar-base,color,nametag,True,0.4803844614152615
oscar-base,color,lamppost,True,0.6425263978050368
oscar-base,color,drink,True,0.751351965641635
oscar-base,color,rubber tire,True,0.4803844614152615
oscar-base,color,face,True,0.9720279720279721
oscar-base,color,vegetation,True,0.7159579861256125
oscar-base,color,stair,True,0.8450913782447985
oscar-base,color,body,True,0.9665278806845444
oscar-base,color,ribbon,True,0.8881118881118882
oscar-base,color,arm chair,True,0.4803844614152615
oscar-base,color,bed skirt,True,0.4803844614152615
oscar-base,color,pattern,True,0.8877247628654674
oscar-base,color,hardware,True,0.4803844614152615
oscar-base,color,quilt,True,0.7651278034028547
oscar-base,color,hamper,True,0.6504436355879909
oscar-base,color,toy,True,0.7342657342657343
oscar-base,color,blow dryer,True,0.5698101270440251
oscar-base,color,candle holder,True,0.6238397561473255
oscar-base,color,tulip,True,0.7252137165212658
oscar-base,color,loveseat,True,0.5698101270440251
oscar-base,color,sausage,True,0.6517053463451088
oscar-base,color,i,True,0.4803844614152615
oscar-base,color,tall building,True,0.4803844614152615
oscar-base,color,dispenser,True,0.7893154644974879
oscar-base,color,taillight,True,0.41391867719235786
oscar-base,color,tarmac,True,0.6700632434252527
oscar-base,color,airplane,True,0.9492133645984593
oscar-base,color,name,True,0.77587174867888
oscar-base,color,food,True,0.9174116968421968
oscar-base,color,ballon,True,0.13101394402234404
oscar-base,color,balloon,True,0.8853959782913163
oscar-base,color,giraffe,True,0.8889716525099387
oscar-base,color,hoof,True,0.6947967364774628
oscar-base,color,monkey,True,0.7526737802859004
oscar-base,color,windmill,True,0.4803844614152615
oscar-base,color,lace,True,0.729829054055404
oscar-base,color,goat,True,0.8404128189727395
oscar-base,color,tennis shoe,True,0.7135424308772643
oscar-base,color,r,True,0.7526737802859004
oscar-base,color,athletic shoe,True,0.639692501115462
oscar-base,color,basketball,True,0.5431965696176031
oscar-base,color,smoke stack,True,0.30569920271880274
oscar-base,color,buoy,True,0.8556342648982042
oscar-base,color,pedestrian sign,True,0.30569920271880274
oscar-base,color,backhoe,True,0.4803844614152615
oscar-base,color,cylinder,True,0.4181210050035454
oscar-base,color,milk carton,True,0.4803844614152615
oscar-base,color,racket,True,0.9230769230769231
oscar-base,color,soda can,True,0.5913123959890827
oscar-base,color,switch plate,True,0.4803844614152615
oscar-base,color,ceiling tile,True,0.4803844614152615
oscar-base,color,steeple,True,0.9092657174588533
oscar-base,color,glove,True,0.9230769230769231
oscar-base,color,pickup,True,0.7257185146379126
oscar-base,color,suitcase,True,0.9160839160839163
oscar-base,color,girl,True,0.8239640937886785
oscar-base,color,suit jacket,True,0.6504436355879909
oscar-base,color,cake,True,0.9281975705483088
oscar-base,color,corner,True,0.7841096594938365
oscar-base,color,bar stool,True,0.7405617909759784
oscar-base,color,twig,True,0.333285168648392
oscar-base,color,date,True,0.2537880294917679
oscar-base,color,lane,True,0.4803844614152615
oscar-base,color,drive,True,0.39304183206703214
oscar-base,color,platform,True,0.8121274378694817
oscar-base,color,blue sign,True,0.4803844614152615
oscar-base,color,star,True,0.7929873375794294
oscar-base,color,cell,True,0.39304183206703214
oscar-base,color,cellbar,True,0.30569920271880274
oscar-base,color,neck,True,0.8399906373297635
oscar-base,color,washer,True,0.4803844614152615
oscar-base,color,suit coat,True,0.639692501115462
oscar-base,color,decoration,True,0.6783216783216784
oscar-base,color,styrofoam cup,True,0.4803844614152615
oscar-base,color,bikini,True,0.8186349431603627
oscar-base,color,basin,True,0.7089175569585667
oscar-base,color,dress shirt,True,0.4314105813833818
oscar-base,color,hardwood floor,True,0.4803844614152615
oscar-base,color,boarder,True,0.4730499167912661
oscar-base,color,french fry,True,0.639692501115462
oscar-base,color,packet,True,0.6136028416695178
oscar-base,color,magnet,True,0.7808987926411329
oscar-base,color,molding,True,0.6906362769775978
oscar-base,color,clip,True,0.7838421777617237
oscar-base,color,electrical outlet,True,0.4803844614152615
oscar-base,color,alarm,True,0.4803844614152615
oscar-base,color,food truck,True,0.5913123959890827
oscar-base,color,paper cup,True,0.4803844614152615
oscar-base,color,platter,True,0.7737672968179261
oscar-base,color,dash,True,0.7343158832057565
